resent_deserve,resent_slavery,resent_try,resent_workway,ofcrec_vp_correct,ofcrec_speaker_correct,ofcrec_cj_correct,knowl_senmaj,knowl_housemaj,gender_respondent_x,sample_region,relig_church,pid_self,paprofile_libcon_self,dem_edugroup_x,dem_raceeth_x,dem_age_r_x,inc_incgroup_pre,ftcasi_black,egal_equal,egal_toofar,egal_bigprob,egal_worryless,egal_notbigprob,egal_fewerprobs,govrole_big,govrole_market,paprofile_freqpolit_socmedia,knowl_senmaj_f,knowl_housemaj_f,pid_dum_dem,female,south,soph,egal_scale,econ_indiv,resent_deserve_f,resent_slavery_f,resent_try_f,resent_workway_f,year,resent_deserve_m,resent_try_m,resent_workway_m,resent_slavery_m
3,3,3,3,1,0,0,1,0,1,1,1,1,5,3,1,78,12,40,3,NA,3,2,NA,4,0,1,0,Correct,Incorrect,1,0,0,0.4,0.6,0.5,Neither,Neither,Neither,Neither,2016,3,3,3,3
1,1,1,1,1,1,0,1,1,2,3,2,1,2,4,1,72,27,100,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,1,1,0.8,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
5,5,5,5,1,1,1,1,1,1,3,2,2,7,2,1,70,26,51,2,NA,4,1,NA,2,1,0,7,Correct,Correct,0,0,1,1,0.45,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
5,5,4,5,1,0,0,1,0,2,1,1,1,99,2,1,82,1,50,5,NA,4,2,NA,3,0,0,7,Correct,Incorrect,1,1,0,0.4,0.7,0,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2016,5,4,5,5
5,2,5,5,1,0,0,1,1,1,3,2,2,5,3,1,30,22,78,4,NA,4,2,NA,2,0,0,3,Correct,Correct,0,0,1,0.6,0.6,0,Disagree Strongly,Agree,Agree Strongly,Agree Strongly,2016,5,5,5,2
2,1,2,5,0,1,0,0,0,1,3,1,1,99,4,1,57,9,84,5,NA,5,5,NA,5,1,0,0,Incorrect,Incorrect,1,0,1,0.2,1,0.5,Agree,Agree Strongly,Disagree,Agree Strongly,2016,2,2,5,1
3,3,3,3,1,0,0,0,1,2,2,2,3,2,2,1,27,22,56,4,NA,4,2,NA,4,0,0,7,Incorrect,Correct,0,1,0,0.4,0.7,0,Neither,Neither,Neither,Neither,2016,3,3,3,3
4,2,5,5,1,1,0,0,1,1,4,2,3,4,5,1,74,28,41,5,NA,4,5,NA,3,0,0,0,Incorrect,Correct,0,0,0,0.6,0.85,0,Disagree,Agree,Agree Strongly,Agree Strongly,2016,4,5,5,2
4,4,4,4,1,0,1,1,1,1,3,1,2,6,4,1,52,18,64,4,NA,4,2,NA,2,1,1,4,Correct,Correct,0,0,1,0.8,0.6,1,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
4,2,2,4,1,1,0,0,1,2,2,2,3,5,3,1,71,14,50,4,NA,4,4,NA,4,1,1,4,Incorrect,Correct,0,1,0,0.6,0.8,1,Disagree,Agree,Disagree,Agree,2016,4,2,4,2
3,2,2,3,1,0,0,0,1,2,2,2,1,3,3,1,58,17,66,5,NA,5,5,NA,1,0,0,0,Incorrect,Correct,1,1,0,0.4,0.8,0,Neither,Agree,Disagree,Neither,2016,3,2,3,2
4,3,4,4,1,0,0,0,0,2,4,1,3,5,3,1,78,13,60,4,NA,3,1,NA,4,0,0,7,Incorrect,Incorrect,0,1,0,0.2,0.6,0,Disagree,Neither,Agree,Agree,2016,4,4,4,3
4,3,2,4,1,1,0,1,1,1,2,1,3,4,1,1,60,5,70,4,NA,5,5,NA,4,0,1,0,Correct,Correct,0,0,0,0.8,0.9,0.5,Disagree,Neither,Disagree,Agree,2016,4,2,4,3
5,5,5,5,0,0,0,0,1,1,3,1,2,7,3,1,24,5,40,4,NA,2,1,NA,2,0,0,4,Incorrect,Correct,0,0,1,0.2,0.45,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,4,2,5,1,1,1,1,1,2,3,2,3,4,5,1,57,21,70,4,NA,5,4,NA,4,0,0,7,Correct,Correct,0,1,1,1,0.85,0,Disagree,Disagree,Disagree,Agree Strongly,2016,4,2,5,4
5,3,3,5,1,1,0,1,1,2,1,1,2,5,5,1,46,28,85,4,NA,4,4,NA,4,1,0,7,Correct,Correct,0,1,0,0.8,0.8,0.5,Disagree Strongly,Neither,Neither,Agree Strongly,2016,5,3,5,3
5,5,4,4,1,1,0,1,1,2,4,2,2,99,4,1,51,25,61,3,NA,2,2,NA,2,1,0,7,Correct,Correct,0,1,0,0.8,0.45,0.5,Disagree Strongly,Disagree Strongly,Agree,Agree,2016,5,4,4,5
5,5,4,5,1,1,0,1,1,2,4,2,3,4,5,1,32,24,3,4,NA,4,2,NA,2,1,0,7,Correct,Correct,0,1,0,0.8,0.6,0.5,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2016,5,4,5,5
3,4,2,5,1,0,0,0,1,2,1,2,3,5,3,1,61,21,70,2,NA,4,3,NA,4,1,0,5,Incorrect,Correct,0,1,0,0.4,0.65,0.5,Neither,Disagree,Disagree,Agree Strongly,2016,3,2,5,4
1,1,2,4,1,1,0,1,1,2,2,1,2,99,2,1,79,9,70,5,NA,5,2,NA,5,1,0,0,Correct,Correct,0,1,0,0.8,0.85,0.5,Agree Strongly,Agree Strongly,Disagree,Agree,2016,1,2,4,1
5,5,5,5,1,0,1,1,1,1,3,2,2,99,2,1,59,25,85,3,NA,2,2,NA,2,1,1,7,Correct,Correct,0,0,1,0.8,0.45,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
3,2,4,4,1,1,1,0,1,2,1,2,2,5,4,1,68,14,70,5,NA,5,4,NA,5,0,0,0,Incorrect,Correct,0,1,0,0.8,0.95,0,Neither,Agree,Agree,Agree,2016,3,4,4,2
5,5,5,5,1,1,1,1,1,2,3,2,2,6,3,1,57,12,65,5,NA,2,2,NA,4,1,1,5,Correct,Correct,0,1,1,1,0.65,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,4,4,4,1,1,0,0,1,1,2,2,1,4,2,1,61,8,30,5,NA,2,3,NA,4,0,1,0,Incorrect,Correct,1,0,0,0.6,0.7,0.5,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
5,3,3,2,0,0,0,1,0,1,3,1,2,99,2,1,18,21,46,2,NA,5,3,NA,4,1,0,3,Correct,Incorrect,0,0,1,0.2,0.7,0.5,Disagree Strongly,Neither,Neither,Disagree,2016,5,3,2,3
3,3,3,3,1,1,1,1,1,1,2,1,2,4,4,1,56,24,100,4,NA,4,2,NA,3,0,0,7,Correct,Correct,0,0,0,1,0.65,0,Neither,Neither,Neither,Neither,2016,3,3,3,3
5,5,5,5,0,0,0,0,0,2,2,1,3,4,1,1,24,3,42,4,NA,3,4,NA,4,0,0,4,Incorrect,Incorrect,0,1,0,0,0.75,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
3,2,3,2,1,0,0,0,0,2,3,1,1,4,3,1,36,15,40,2,NA,4,4,NA,3,1,0,5,Incorrect,Incorrect,1,1,1,0.2,0.65,0.5,Neither,Agree,Neither,Disagree,2016,3,3,2,2
3,3,4,4,1,1,1,0,1,2,2,2,1,2,3,1,55,15,70,4,NA,4,3,NA,4,1,0,7,Incorrect,Correct,1,1,0,0.8,0.75,0.5,Neither,Neither,Agree,Agree,2016,3,4,4,3
4,2,2,2,1,1,0,1,0,2,3,2,2,5,5,1,26,1,100,5,NA,4,2,NA,3,1,1,7,Correct,Incorrect,0,1,1,0.6,0.7,1,Disagree,Agree,Disagree,Disagree,2016,4,2,2,2
1,1,1,1,1,1,0,1,1,1,4,2,1,2,3,1,45,8,50,5,NA,3,2,NA,2,0,0,7,Correct,Correct,1,0,0,0.8,0.6,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
4,4,4,4,1,1,0,0,1,2,3,1,3,99,3,1,37,12,59,4,NA,3,1,NA,3,1,0,0,Incorrect,Correct,0,1,1,0.6,0.55,0.5,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
3,3,3,3,1,1,0,1,1,1,3,1,3,5,1,1,18,26,31,4,NA,1,2,NA,4,0,0,3,Correct,Correct,0,0,1,0.8,0.55,0,Neither,Neither,Neither,Neither,2016,3,3,3,3
4,3,3,4,1,0,0,1,1,2,4,1,2,5,3,1,64,15,50,4,NA,3,2,NA,3,0,0,5,Correct,Correct,0,1,0,0.6,0.6,0,Disagree,Neither,Neither,Agree,2016,4,3,4,3
3,3,3,3,0,0,0,1,0,2,4,1,1,6,5,1,32,20,30,3,NA,3,3,NA,3,0,1,7,Correct,Incorrect,1,1,0,0.2,0.6,0.5,Neither,Neither,Neither,Neither,2016,3,3,3,3
4,4,2,5,0,0,0,1,1,2,1,2,2,99,3,1,34,21,41,5,NA,5,5,NA,4,0,0,6,Correct,Correct,0,1,0,0.4,0.95,0,Disagree,Disagree,Disagree,Agree Strongly,2016,4,2,5,4
5,5,5,5,1,1,1,0,1,1,2,1,3,6,5,1,72,27,70,3,NA,1,1,NA,1,1,1,0,Incorrect,Correct,0,0,0,0.8,0.3,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
3,2,3,3,1,1,0,1,1,1,2,1,2,5,5,1,37,22,85,5,NA,5,4,NA,4,1,1,7,Correct,Correct,0,0,0,0.8,0.9,1,Neither,Agree,Neither,Neither,2016,3,3,3,2
1,1,5,1,1,0,1,1,1,1,3,2,1,2,3,1,68,16,85,5,NA,1,5,NA,5,0,0,0,Correct,Correct,1,0,1,0.8,0.8,0,Agree Strongly,Agree Strongly,Agree Strongly,Disagree Strongly,2016,1,5,1,1
2,2,2,2,1,1,0,0,1,2,2,2,1,2,5,1,31,18,40,4,NA,5,5,NA,4,0,0,7,Incorrect,Correct,1,1,0,0.6,0.9,0,Agree,Agree,Disagree,Disagree,2016,2,2,2,2
4,5,5,5,1,1,1,0,1,1,1,1,2,5,3,1,66,17,85,3,NA,1,1,NA,2,1,1,0,Incorrect,Correct,0,0,0,0.8,0.35,1,Disagree,Disagree Strongly,Agree Strongly,Agree Strongly,2016,4,5,5,5
5,5,3,4,1,0,0,1,1,2,3,1,1,99,4,1,60,20,85,4,NA,3,2,NA,4,1,0,7,Correct,Correct,1,1,1,0.6,0.65,0.5,Disagree Strongly,Disagree Strongly,Neither,Agree,2016,5,3,4,5
3,3,3,3,0,0,0,0,0,2,2,2,1,99,3,1,38,1,57,3,NA,2,2,NA,4,1,0,6,Incorrect,Incorrect,1,1,0,0,0.55,0.5,Neither,Neither,Neither,Neither,2016,3,3,3,3
3,3,3,5,1,0,1,0,1,2,3,1,2,99,3,1,24,7,50,3,NA,3,3,NA,3,1,1,7,Incorrect,Correct,0,1,1,0.6,0.6,1,Neither,Neither,Neither,Agree Strongly,2016,3,3,5,3
3,3,3,3,1,0,0,0,1,2,3,1,2,99,2,1,63,1,50,5,NA,5,5,NA,5,1,0,3,Incorrect,Correct,0,1,1,0.4,1,0.5,Neither,Neither,Neither,Neither,2016,3,3,3,3
4,5,4,4,1,1,1,1,0,1,1,1,1,99,2,1,58,12,51,5,NA,1,1,NA,5,1,0,5,Correct,Incorrect,1,0,0,0.8,0.6,0.5,Disagree,Disagree Strongly,Agree,Agree,2016,4,4,4,5
3,3,3,4,0,1,1,0,1,1,4,1,2,4,3,1,32,24,58,4,NA,3,3,NA,3,1,0,5,Incorrect,Correct,0,0,0,0.6,0.65,0.5,Neither,Neither,Neither,Agree,2016,3,3,4,3
4,4,4,4,1,1,0,0,1,2,1,1,3,5,5,1,39,28,60,4,NA,3,4,NA,2,1,1,7,Incorrect,Correct,0,1,0,0.6,0.65,1,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
3,2,2,3,1,1,0,1,1,2,2,1,2,4,3,1,64,21,75,5,NA,4,3,NA,5,0,0,0,Correct,Correct,0,1,0,0.8,0.85,0,Neither,Agree,Disagree,Neither,2016,3,2,3,2
5,5,5,5,1,1,0,1,0,1,2,2,3,4,3,1,44,20,60,2,NA,2,2,NA,1,1,1,0,Correct,Incorrect,0,0,0,0.6,0.35,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,5,4,2,1,1,0,0,0,2,4,1,2,6,4,1,29,24,71,3,NA,4,2,NA,3,1,1,7,Incorrect,Incorrect,0,1,0,0.4,0.6,1,Disagree,Disagree Strongly,Agree,Disagree,2016,4,4,2,5
5,5,5,4,1,1,0,1,0,2,3,1,2,6,5,1,41,5,85,4,NA,3,2,NA,2,1,0,2,Correct,Incorrect,0,1,1,0.6,0.55,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree,2016,5,5,4,5
3,3,3,3,1,0,0,1,1,2,3,2,3,1,2,1,30,6,60,3,NA,3,3,NA,4,1,1,3,Correct,Correct,0,1,1,0.6,0.65,1,Neither,Neither,Neither,Neither,2016,3,3,3,3
2,2,2,3,1,1,1,1,1,1,4,2,3,2,4,1,56,25,74,5,NA,5,5,NA,3,0,0,7,Correct,Correct,0,0,0,1,0.9,0,Agree,Agree,Disagree,Neither,2016,2,2,3,2
4,4,3,5,1,0,0,1,1,2,4,1,3,2,5,1,39,17,75,4,NA,2,3,NA,2,0,0,0,Correct,Correct,0,1,0,0.6,0.55,0,Disagree,Disagree,Neither,Agree Strongly,2016,4,3,5,4
3,4,4,3,1,1,0,0,1,1,4,1,3,99,4,1,70,11,70,3,NA,2,3,NA,4,1,0,2,Incorrect,Correct,0,0,0,0.6,0.6,0.5,Neither,Disagree,Agree,Neither,2016,3,4,3,4
5,2,5,5,1,1,1,1,1,1,4,2,2,6,2,1,19,21,100,5,NA,4,2,NA,3,1,1,7,Correct,Correct,0,0,0,1,0.7,1,Disagree Strongly,Agree,Agree Strongly,Agree Strongly,2016,5,5,5,2
5,5,5,4,1,0,0,1,0,1,3,1,3,99,2,1,41,14,50,5,NA,5,5,NA,4,1,0,7,Correct,Incorrect,0,0,1,0.4,0.95,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree,2016,5,5,4,5
2,2,3,3,1,1,0,1,1,2,2,2,1,3,3,1,21,3,61,5,NA,4,5,NA,5,0,0,7,Correct,Correct,1,1,0,0.8,0.95,0,Agree,Agree,Neither,Neither,2016,2,3,3,2
3,4,2,2,1,1,0,1,1,2,3,2,1,2,2,1,37,7,71,5,NA,5,5,NA,4,1,0,1,Correct,Correct,1,1,1,0.8,0.95,0.5,Neither,Disagree,Disagree,Disagree,2016,3,2,2,4
3,2,3,3,1,0,0,0,0,2,2,2,1,3,5,1,25,22,83,4,NA,4,4,NA,5,1,0,7,Incorrect,Incorrect,1,1,0,0.2,0.85,0.5,Neither,Agree,Neither,Neither,2016,3,3,3,2
4,2,2,3,1,1,0,1,1,1,4,1,2,99,1,1,18,25,86,4,NA,4,2,NA,3,0,0,7,Correct,Correct,0,0,0,0.8,0.65,0,Disagree,Agree,Disagree,Neither,2016,4,2,3,2
5,5,5,5,1,1,0,0,1,2,1,1,1,6,3,1,68,14,42,4,NA,3,1,NA,4,1,1,0,Incorrect,Correct,1,1,0,0.6,0.6,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,4,4,2,1,1,0,1,1,1,2,1,2,5,2,1,20,27,50,4,NA,2,3,NA,4,0,1,7,Correct,Correct,0,0,0,0.8,0.65,0.5,Disagree,Disagree,Agree,Disagree,2016,4,4,2,4
4,3,3,4,1,1,1,1,1,1,2,2,3,4,2,1,51,11,50,4,NA,3,3,NA,3,1,0,4,Correct,Correct,0,0,0,1,0.65,0.5,Disagree,Neither,Neither,Agree,2016,4,3,4,3
5,4,4,4,1,1,1,1,1,1,2,2,2,6,3,1,55,23,85,4,NA,3,3,NA,3,1,1,1,Correct,Correct,0,0,0,1,0.65,1,Disagree Strongly,Disagree,Agree,Agree,2016,5,4,4,4
2,1,2,2,1,1,1,1,1,1,1,1,3,4,5,1,24,18,85,4,NA,4,4,NA,4,1,0,3,Correct,Correct,0,0,0,1,0.8,0.5,Agree,Agree Strongly,Disagree,Disagree,2016,2,2,2,1
5,2,4,5,1,1,0,1,1,1,3,1,2,6,4,1,49,26,50,5,NA,5,2,NA,4,1,0,7,Correct,Correct,0,0,1,0.8,0.8,0.5,Disagree Strongly,Agree,Agree,Agree Strongly,2016,5,4,5,2
3,2,1,1,1,1,0,1,1,2,4,2,3,5,3,1,60,6,70,5,NA,3,3,NA,4,1,1,6,Correct,Correct,0,1,0,0.8,0.75,1,Neither,Agree,Disagree Strongly,Disagree Strongly,2016,3,1,1,2
3,3,3,3,1,1,0,0,1,2,1,1,2,99,3,1,67,3,62,4,NA,3,3,NA,3,0,0,0,Incorrect,Correct,0,1,0,0.6,0.65,0,Neither,Neither,Neither,Neither,2016,3,3,3,3
5,5,4,5,1,1,0,0,1,1,2,2,3,99,3,1,35,3,50,3,NA,3,3,NA,3,1,1,7,Incorrect,Correct,0,0,0,0.6,0.6,1,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2016,5,4,5,5
3,2,2,4,1,1,0,1,0,1,4,2,3,4,3,1,74,12,75,5,NA,2,2,NA,5,0,0,3,Correct,Incorrect,0,0,0,0.6,0.7,0,Neither,Agree,Disagree,Agree,2016,3,2,4,2
3,2,4,3,1,1,0,0,1,1,2,1,3,99,5,1,39,3,70,4,NA,3,2,NA,3,1,1,0,Incorrect,Correct,0,0,0,0.6,0.6,1,Neither,Agree,Agree,Neither,2016,3,4,3,2
5,5,5,3,1,1,1,1,1,2,3,2,1,2,5,1,58,26,100,5,NA,5,5,NA,4,1,1,7,Correct,Correct,1,1,1,1,0.95,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Neither,2016,5,5,3,5
2,2,4,4,1,1,0,1,1,2,2,2,1,3,5,1,31,20,80,5,NA,2,4,NA,3,1,0,7,Correct,Correct,1,1,0,0.8,0.7,0.5,Agree,Agree,Agree,Agree,2016,2,4,4,2
5,3,2,4,1,0,1,1,1,2,4,2,2,6,5,1,45,15,31,4,NA,4,2,NA,2,1,1,2,Correct,Correct,0,1,0,0.8,0.6,1,Disagree Strongly,Neither,Disagree,Agree,2016,5,2,4,3
5,5,5,5,1,0,1,1,0,1,2,2,2,4,3,1,56,12,87,5,NA,5,3,NA,5,0,0,7,Correct,Incorrect,0,0,0,0.6,0.9,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
2,1,1,1,1,1,1,0,1,2,4,2,3,1,3,1,40,23,85,5,NA,5,5,NA,4,0,0,7,Incorrect,Correct,0,1,0,0.8,0.95,0,Agree,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,2,1,1,1
3,1,1,2,1,1,0,1,1,2,3,2,3,1,4,1,42,7,80,5,NA,5,5,NA,5,1,1,7,Correct,Correct,0,1,1,0.8,1,1,Neither,Agree Strongly,Disagree Strongly,Disagree,2016,3,1,2,1
3,5,3,4,1,1,0,1,1,1,3,2,3,4,4,1,63,3,50,4,NA,4,4,NA,3,0,0,7,Correct,Correct,0,0,1,0.8,0.75,0,Neither,Disagree Strongly,Neither,Agree,2016,3,3,4,5
2,2,4,5,1,1,0,1,1,1,4,1,3,4,4,1,55,26,76,4,NA,3,4,NA,4,1,1,2,Correct,Correct,0,0,0,0.8,0.75,1,Agree,Agree,Agree,Agree Strongly,2016,2,4,5,2
5,5,5,5,1,1,0,1,1,2,3,1,2,4,5,1,73,25,50,3,NA,1,1,NA,1,1,0,0,Correct,Correct,0,1,1,0.8,0.3,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
3,5,1,5,1,0,0,0,1,1,2,2,3,99,2,1,55,15,2,5,NA,1,5,NA,5,1,1,0,Incorrect,Correct,0,0,0,0.4,0.8,1,Neither,Disagree Strongly,Disagree Strongly,Agree Strongly,2016,3,1,5,5
1,1,1,1,1,1,1,1,1,1,3,2,3,1,4,1,45,11,84,5,NA,5,5,NA,4,0,0,1,Correct,Correct,0,0,1,1,0.95,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
5,5,5,5,1,1,0,0,1,2,3,2,1,5,4,1,49,27,61,4,NA,4,4,NA,4,0,0,0,Incorrect,Correct,1,1,1,0.6,0.8,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
5,5,5,5,1,0,0,1,1,2,3,2,2,6,3,1,59,21,50,1,NA,2,1,NA,1,1,1,7,Correct,Correct,0,1,1,0.6,0.25,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,4,4,4,1,1,1,1,0,1,3,2,3,99,2,1,61,3,85,4,NA,3,2,NA,4,1,0,6,Correct,Incorrect,0,0,1,0.8,0.65,0.5,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,1,27,25,100,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,1,0,1,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
5,5,5,5,1,1,0,1,1,1,4,1,2,6,3,1,32,23,50,5,NA,3,3,NA,3,1,0,7,Correct,Correct,0,0,0,0.8,0.7,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
5,2,5,5,0,0,0,1,1,2,2,2,3,4,3,1,47,5,15,3,NA,3,3,NA,3,0,0,7,Correct,Correct,0,1,0,0.4,0.6,0,Disagree Strongly,Agree,Agree Strongly,Agree Strongly,2016,5,5,5,2
1,1,5,5,1,1,0,0,0,1,4,2,1,2,3,1,26,23,69,5,NA,1,1,NA,5,0,0,0,Incorrect,Incorrect,1,0,0,0.4,0.6,0,Agree Strongly,Agree Strongly,Agree Strongly,Agree Strongly,2016,1,5,5,1
4,4,4,4,1,1,1,0,1,2,4,1,3,5,2,1,76,24,85,5,NA,4,2,NA,3,1,0,4,Incorrect,Correct,0,1,0,0.8,0.7,0.5,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
3,4,4,4,1,1,0,1,1,2,4,1,2,6,4,1,52,25,61,3,NA,2,3,NA,3,1,1,3,Correct,Correct,0,1,0,0.8,0.55,1,Neither,Disagree,Agree,Agree,2016,3,4,4,4
5,5,5,5,1,0,0,1,1,1,1,2,2,4,1,1,78,3,40,5,NA,2,2,NA,1,1,0,1,Correct,Correct,0,0,0,0.6,0.5,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,4,4,4,1,0,0,0,1,2,4,1,1,3,5,1,67,15,50,5,NA,4,4,NA,4,0,0,0,Incorrect,Correct,1,1,0,0.4,0.85,0,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
5,3,3,4,1,1,1,1,1,2,2,2,2,6,3,1,63,23,51,5,NA,4,2,NA,3,0,0,7,Correct,Correct,0,1,0,1,0.7,0,Disagree Strongly,Neither,Neither,Agree,2016,5,3,4,3
4,2,4,5,1,0,0,0,1,2,3,2,2,6,2,1,68,11,67,5,NA,4,2,NA,4,1,1,7,Incorrect,Correct,0,1,1,0.4,0.75,1,Disagree,Agree,Agree,Agree Strongly,2016,4,4,5,2
1,1,1,2,1,1,1,0,1,1,2,2,3,3,4,1,45,15,71,3,NA,4,4,NA,4,1,0,7,Incorrect,Correct,0,0,0,0.8,0.75,0.5,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree,2016,1,1,2,1
5,5,4,4,1,1,0,1,1,1,1,2,2,6,5,1,78,24,70,3,NA,3,1,NA,4,1,1,2,Correct,Correct,0,0,0,0.8,0.55,1,Disagree Strongly,Disagree Strongly,Agree,Agree,2016,5,4,4,5
1,1,1,1,1,1,0,1,1,2,1,1,1,2,4,1,66,20,100,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,1,0,0.8,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
1,1,1,1,1,1,0,1,1,1,3,2,1,2,4,1,32,19,50,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,0,1,0.8,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
3,3,3,2,0,0,0,1,0,2,3,2,2,99,3,1,23,20,17,3,NA,3,3,NA,3,1,0,0,Correct,Incorrect,0,1,1,0.2,0.6,0.5,Neither,Neither,Neither,Disagree,2016,3,3,2,3
4,4,3,5,0,0,0,0,0,1,4,2,3,5,3,1,53,7,50,5,NA,4,3,NA,3,1,0,0,Incorrect,Incorrect,0,0,0,0,0.75,0.5,Disagree,Disagree,Neither,Agree Strongly,2016,4,3,5,4
3,3,3,3,1,0,0,1,1,1,4,1,1,4,1,1,86,13,70,5,NA,3,5,NA,5,0,1,7,Correct,Correct,1,0,0,0.6,0.9,0.5,Neither,Neither,Neither,Neither,2016,3,3,3,3
4,4,3,2,1,1,0,0,0,2,2,1,2,4,4,1,24,12,81,3,NA,3,2,NA,5,0,0,4,Incorrect,Incorrect,0,1,0,0.4,0.65,0,Disagree,Disagree,Neither,Disagree,2016,4,3,2,4
4,2,2,4,1,0,0,0,0,2,2,2,2,4,3,1,43,14,60,4,NA,4,3,NA,4,1,1,7,Incorrect,Incorrect,0,1,0,0.2,0.75,1,Disagree,Agree,Disagree,Agree,2016,4,2,4,2
1,2,2,4,1,1,1,0,0,2,4,1,1,2,3,1,20,28,85,4,NA,4,4,NA,2,0,0,7,Incorrect,Incorrect,1,1,0,0.6,0.7,0,Agree Strongly,Agree,Disagree,Agree,2016,1,2,4,2
5,4,5,4,1,0,0,0,1,2,2,1,2,5,4,1,27,14,60,4,NA,4,2,NA,3,1,0,7,Incorrect,Correct,0,1,0,0.4,0.65,0.5,Disagree Strongly,Disagree,Agree Strongly,Agree,2016,5,5,4,4
5,4,4,4,1,1,0,0,1,1,4,1,3,7,3,1,48,21,85,3,NA,4,2,NA,3,1,1,3,Incorrect,Correct,0,0,0,0.6,0.6,1,Disagree Strongly,Disagree,Agree,Agree,2016,5,4,4,4
2,1,1,1,1,1,1,1,1,2,2,2,1,2,4,1,48,23,85,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,1,0,1,1,0,Agree,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,2,1,1,1
5,4,4,4,1,1,0,1,1,1,1,2,2,5,4,1,29,23,50,4,NA,3,2,NA,2,1,1,0,Correct,Correct,0,0,0,0.8,0.55,1,Disagree Strongly,Disagree,Agree,Agree,2016,5,4,4,4
1,1,2,4,1,1,0,1,1,1,1,1,3,4,4,1,84,18,66,3,NA,2,2,NA,4,0,0,0,Correct,Correct,0,0,0,0.8,0.55,0,Agree Strongly,Agree Strongly,Disagree,Agree,2016,1,2,4,1
5,5,4,5,0,0,0,1,1,2,4,1,2,99,4,1,56,23,50,4,NA,4,2,NA,4,1,0,7,Correct,Correct,0,1,0,0.4,0.7,0.5,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2016,5,4,5,5
2,4,2,1,1,1,0,1,1,2,1,2,1,2,4,1,58,27,82,5,NA,4,3,NA,3,0,0,7,Correct,Correct,1,1,0,0.8,0.75,0,Agree,Disagree,Disagree,Disagree Strongly,2016,2,2,1,4
3,2,2,2,1,1,1,1,1,1,3,1,1,5,3,1,57,17,70,4,NA,3,2,NA,4,1,0,1,Correct,Correct,1,0,1,1,0.65,0.5,Neither,Agree,Disagree,Disagree,2016,3,2,2,2
